TimeStamp,Detector,Bit received,Bit index(/1250),Bit index(%ile) (1250),Index of predicted bit,Bit predicted 700 first bit 0 (1250),Bit predicted 700 first bit 1 (1250),Bit index(/2500),Bit index(%ile) (2500),Bit predicted 700 first bit 0 (2500),Bit predicted 700 first bit 1 (2500)
88154,2,1,70,654,71,0,1,35,654,1,
66170,2,1,52,1170,54,1,0,26,1170,0,
76525,3,0,61,275,62,1,0,30,1525,1,
65186,2,1,52,186,53,0,1,26,186,1,
14295,3,0,11,545,12,1,0,5,1795,1,
7820,3,0,6,320,7,0,1,3,320,1,
80800,2,1,64,800,65,0,1,32,800,1,
8215,3,0,6,715,7,0,1,3,715,1,
1343,2,1,1,93,1,0,1,0,1343,0,
17610,3,0,14,110,15,0,1,7,110,1,
73255,2,1,58,755,59,0,1,29,755,1,
16008,2,1,12,1008,13,0,1,6,1008,1,
61483,3,0,49,233,50,1,0,24,1483,1,
28994,3,0,23,244,24,1,0,11,1494,1,
85122,3,0,68,122,69,0,1,34,122,1,
56293,2,1,45,43,45,0,1,22,1293,0,
64210,3,0,51,460,52,1,0,25,1710,1,
15203,3,0,12,203,13,0,1,6,203,1,
70459,3,0,56,459,57,0,1,28,459,1,
92231,2,1,73,981,74,1,0,36,2231,1,
16479,3,0,13,229,14,1,0,6,1479,1,
4917,2,1,3,1167,5,0,1,1,2417,0,
19330,2,1,15,580,16,1,0,7,1830,1,
89996,3,0,71,1246,73,0,1,35,2496,0,
97196,2,1,77,946,78,1,0,38,2196,1,
58928,2,1,47,178,48,1,0,23,1428,1,
23421,2,1,18,921,19,0,1,9,921,1,
89601,2,1,71,851,72,1,0,35,2101,1,
56177,2,1,44,1177,46,1,0,22,1177,0,
32589,2,1,26,89,26,1,0,13,89,0,
51868,2,1,41,618,42,1,0,20,1868,1,
57258,2,1,45,1008,46,1,0,22,2258,1,
94730,2,1,75,980,76,1,0,37,2230,1,
76467,2,1,61,217,62,1,0,30,1467,1,
27186,3,0,21,936,22,1,0,10,2186,1,
62785,2,1,50,285,51,0,1,25,285,1,
87165,2,1,69,915,70,1,0,34,2165,1,
67805,3,0,54,305,55,0,1,27,305,1,
72463,2,1,57,1213,59,0,1,28,2463,0,
52634,2,1,42,134,43,0,1,21,134,1,
14510,2,1,11,760,12,1,0,5,2010,1,
95468,2,1,76,468,77,0,1,38,468,1,
81261,3,0,65,11,65,0,1,32,1261,0,
15991,2,1,12,991,13,0,1,6,991,1,
70068,2,1,56,68,56,1,0,28,68,0,
96543,2,1,77,293,78,1,0,38,1543,1,
556,3,0,0,556,1,0,1,0,556,1,
68687,2,1,54,1187,56,1,0,27,1187,0,
414,3,0,0,414,1,0,1,0,414,1,
90688,2,1,72,688,73,0,1,36,688,1,
49496,3,0,39,746,40,1,0,19,1996,1,
9601,2,1,7,851,8,1,0,3,2101,1,
78591,3,0,62,1091,63,0,1,31,1091,1,
43491,3,0,34,991,35,0,1,17,991,1,
43177,2,1,34,677,35,0,1,17,677,1,
43682,3,0,34,1182,36,1,0,17,1182,0,
7379,2,1,5,1129,7,0,1,2,2379,0,
96500,3,0,77,250,78,1,0,38,1500,1,
10355,2,1,8,355,9,0,1,4,355,1,
92780,2,1,74,280,75,0,1,37,280,1,
23992,3,0,19,242,20,1,0,9,1492,1,
97754,2,1,78,254,79,0,1,39,254,1,
82219,2,1,65,969,66,1,0,32,2219,1,
18480,2,1,14,980,15,0,1,7,980,1,
17815,3,0,14,315,15,0,1,7,315,1,
1202,2,1,0,1202,2,1,0,0,1202,0,
14483,2,1,11,733,12,1,0,5,1983,1,
1691,3,0,1,441,2,1,0,0,1691,1,
49424,3,0,39,674,40,1,0,19,1924,1,
55707,3,0,44,707,45,0,1,22,707,1,
83470,2,1,66,970,67,0,1,33,970,1,
68580,2,1,54,1080,55,0,1,27,1080,1,
88304,2,1,70,804,71,0,1,35,804,1,
63434,3,0,50,934,51,0,1,25,934,1,
11140,2,1,8,1140,10,1,0,4,1140,0,
32936,2,1,26,436,27,0,1,13,436,1,
81417,3,0,65,167,66,1,0,32,1417,1,
15062,3,0,12,62,12,1,0,6,62,0,
1758,3,0,1,508,2,1,0,0,1758,1,
92365,2,1,73,1115,75,0,1,36,2365,0,
78596,2,1,62,1096,63,0,1,31,1096,1,
51006,3,0,40,1006,41,0,1,20,1006,1,
97229,2,1,77,979,78,1,0,38,2229,1,
23782,3,0,19,32,19,0,1,9,1282,0,
24831,3,0,19,1081,20,1,0,9,2331,1,
5114,3,0,4,114,5,0,1,2,114,1,
75958,2,1,60,958,61,0,1,30,958,1,
31187,3,0,24,1187,26,1,0,12,1187,0,
77580,2,1,62,80,62,1,0,31,80,0,
21423,3,0,17,173,18,1,0,8,1423,1,
60495,2,1,48,495,49,0,1,24,495,1,
91172,2,1,72,1172,74,1,0,36,1172,0,
78065,2,1,62,565,63,0,1,31,565,1,
41578,2,1,33,328,34,1,0,16,1578,1,
92901,2,1,74,401,75,0,1,37,401,1,
54851,3,0,43,1101,45,0,1,21,2351,0,
85369,3,0,68,369,69,0,1,34,369,1,
39191,2,1,31,441,32,1,0,15,1691,1,
47128,3,0,37,878,38,1,0,18,2128,1,
10671,3,0,8,671,9,0,1,4,671,1,
38667,3,0,30,1167,32,1,0,15,1167,0,
71316,2,1,57,66,57,0,1,28,1316,0,
11357,3,0,9,107,10,1,0,4,1357,1,
52676,2,1,42,176,43,0,1,21,176,1,
14670,2,1,11,920,12,1,0,5,2170,1,
59195,3,0,47,445,48,1,0,23,1695,1,
22010,2,1,17,760,18,1,0,8,2010,1,
12973,3,0,10,473,11,0,1,5,473,1,
20073,3,0,16,73,16,1,0,8,73,0,
27025,2,1,21,775,22,1,0,10,2025,1,
96744,2,1,77,494,78,1,0,38,1744,1,
69185,3,0,55,435,56,1,0,27,1685,1,
90795,2,1,72,795,73,0,1,36,795,1,
93660,3,0,74,1160,76,1,0,37,1160,0,
21164,2,1,16,1164,18,1,0,8,1164,0,
25117,3,0,20,117,21,0,1,10,117,1,
80328,3,0,64,328,65,0,1,32,328,1,
4666,2,1,3,916,4,1,0,1,2166,1,
83557,3,0,66,1057,67,0,1,33,1057,1,
75011,2,1,60,11,60,1,0,30,11,0,
68897,3,0,55,147,56,1,0,27,1397,1,
90722,2,1,72,722,73,0,1,36,722,1,
33674,3,0,26,1174,28,1,0,13,1174,0,
14566,2,1,11,816,12,1,0,5,2066,1,
90239,3,0,72,239,73,0,1,36,239,1,
47021,3,0,37,771,38,1,0,18,2021,1,
71133,2,1,56,1133,58,1,0,28,1133,0,
9833,2,1,7,1083,8,1,0,3,2333,1,
69212,3,0,55,462,56,1,0,27,1712,1,
33350,2,1,26,850,27,0,1,13,850,1,
97481,3,0,77,1231,79,0,1,38,2481,0,
94701,2,1,75,951,76,1,0,37,2201,1,
45978,2,1,36,978,37,0,1,18,978,1,
43096,2,1,34,596,35,0,1,17,596,1,
78278,2,1,62,778,63,0,1,31,778,1,
81404,2,1,65,154,66,1,0,32,1404,1,
5203,2,1,4,203,5,0,1,2,203,1,
61309,2,1,49,59,49,0,1,24,1309,0,
82351,2,1,65,1101,67,0,1,32,2351,0,
63060,3,0,50,560,51,0,1,25,560,1,
1865,3,0,1,615,2,1,0,0,1865,1,
39019,2,1,31,269,32,1,0,15,1519,1,
1715,3,0,1,465,2,1,0,0,1715,1,
46625,2,1,37,375,38,1,0,18,1625,1,
70510,2,1,56,510,57,0,1,28,510,1,
75410,3,0,60,410,61,0,1,30,410,1,
98229,2,1,78,729,79,0,1,39,729,1,
21348,3,0,17,98,17,0,1,8,1348,0,
33324,2,1,26,824,27,0,1,13,824,1,
33185,2,1,26,685,27,0,1,13,685,1,
26733,2,1,21,483,22,1,0,10,1733,1,
70879,3,0,56,879,57,0,1,28,879,1,
46927,2,1,37,677,38,1,0,18,1927,1,
97237,2,1,77,987,78,1,0,38,2237,1,
95103,3,0,76,103,77,0,1,38,103,1,
64980,2,1,51,1230,53,0,1,25,2480,0,
80513,2,1,64,513,65,0,1,32,513,1,
49441,3,0,39,691,40,1,0,19,1941,1,
48768,3,0,39,18,39,0,1,19,1268,0,
91549,3,0,73,299,74,1,0,36,1549,1,
16787,2,1,13,537,14,1,0,6,1787,1,
25420,2,1,20,420,21,0,1,10,420,1,
96949,2,1,77,699,78,1,0,38,1949,1,
34317,2,1,27,567,28,1,0,13,1817,1,
58717,2,1,46,1217,48,1,0,23,1217,0,
20101,2,1,16,101,17,0,1,8,101,1,
71318,3,0,57,68,57,0,1,28,1318,0,
58948,2,1,47,198,48,1,0,23,1448,1,
8514,2,1,6,1014,7,0,1,3,1014,1,
83187,2,1,66,687,67,0,1,33,687,1,
12515,3,0,10,15,10,1,0,5,15,0,
30806,2,1,24,806,25,0,1,12,806,1,
6700,2,1,5,450,6,1,0,2,1700,1,
76721,3,0,61,471,62,1,0,30,1721,1,
77599,3,0,62,99,62,1,0,31,99,0,
69057,3,0,55,307,56,1,0,27,1557,1,
5140,3,0,4,140,5,0,1,2,140,1,
1647,3,0,1,397,2,1,0,0,1647,1,
64122,3,0,51,372,52,1,0,25,1622,1,
12420,3,0,9,1170,11,0,1,4,2420,0,
58106,3,0,46,606,47,0,1,23,606,1,
56344,2,1,45,94,45,0,1,22,1344,0,
61748,3,0,49,498,50,1,0,24,1748,1,
36628,2,1,29,378,30,1,0,14,1628,1,
97517,3,0,78,17,78,1,0,39,17,0,
91026,2,1,72,1026,73,0,1,36,1026,1,
14507,2,1,11,757,12,1,0,5,2007,1,
29692,2,1,23,942,24,1,0,11,2192,1,
68126,3,0,54,626,55,0,1,27,626,1,
79388,3,0,63,638,64,1,0,31,1888,1,
80696,2,1,64,696,65,0,1,32,696,1,
33252,2,1,26,752,27,0,1,13,752,1,
45703,3,0,36,703,37,0,1,18,703,1,
53774,2,1,43,24,43,0,1,21,1274,0,
97151,2,1,77,901,78,1,0,38,2151,1,
82771,3,0,66,271,67,0,1,33,271,1,
26765,2,1,21,515,22,1,0,10,1765,1,
77625,3,0,62,125,63,0,1,31,125,1,
40777,2,1,32,777,33,0,1,16,777,1,
70222,2,1,56,222,57,0,1,28,222,1,
53923,2,1,43,173,44,1,0,21,1423,1,
14634,2,1,11,884,12,1,0,5,2134,1,
85779,2,1,68,779,69,0,1,34,779,1,
18977,3,0,15,227,16,1,0,7,1477,1,
77906,3,0,62,406,63,0,1,31,406,1,
82614,3,0,66,114,67,0,1,33,114,1,
41051,3,0,32,1051,33,0,1,16,1051,1,
13803,3,0,11,53,11,0,1,5,1303,0,
65639,3,0,52,639,53,0,1,26,639,1,
27106,3,0,21,856,22,1,0,10,2106,1,
60870,3,0,48,870,49,0,1,24,870,1,
4862,2,1,3,1112,5,0,1,1,2362,0,
17461,3,0,13,1211,15,0,1,6,2461,0,
12148,2,1,9,898,10,1,0,4,2148,1,
50372,2,1,40,372,41,0,1,20,372,1,
63618,2,1,50,1118,52,1,0,25,1118,0,
21530,3,0,17,280,18,1,0,8,1530,1,
2067,3,0,1,817,2,1,0,0,2067,1,
17059,3,0,13,809,14,1,0,6,2059,1,
12144,2,1,9,894,10,1,0,4,2144,1,
3962,2,1,3,212,4,1,0,1,1462,1,
49330,3,0,39,580,40,1,0,19,1830,1,
73490,2,1,58,990,59,0,1,29,990,1,
70463,2,1,56,463,57,0,1,28,463,1,
31081,3,0,24,1081,25,0,1,12,1081,1,
66962,3,0,53,712,54,1,0,26,1962,1,
72368,2,1,57,1118,59,0,1,28,2368,0,
53796,2,1,43,46,43,0,1,21,1296,0,
7499,3,0,5,1249,7,0,1,2,2499,0,
16047,2,1,12,1047,13,0,1,6,1047,1,
76485,3,0,61,235,62,1,0,30,1485,1,
32001,2,1,25,751,26,1,0,12,2001,1,
56803,3,0,45,553,46,1,0,22,1803,1,
91031,2,1,72,1031,73,0,1,36,1031,1,
97985,2,1,78,485,79,0,1,39,485,1,
3708,2,1,2,1208,4,1,0,1,1208,0,
31089,3,0,24,1089,25,0,1,12,1089,1,
36611,2,1,29,361,30,1,0,14,1611,1,
58741,2,1,46,1241,48,1,0,23,1241,0,
67991,3,0,54,491,55,0,1,27,491,1,
58949,2,1,47,199,48,1,0,23,1449,1,
44236,3,0,35,486,36,1,0,17,1736,1,
77487,3,0,61,1237,63,0,1,30,2487,0,
78793,2,1,63,43,63,0,1,31,1293,0,
82674,3,0,66,174,67,0,1,33,174,1,
79687,2,1,63,937,64,1,0,31,2187,1,
20323,2,1,16,323,17,0,1,8,323,1,
33390,3,0,26,890,27,0,1,13,890,1,
19417,2,1,15,667,16,1,0,7,1917,1,
28600,2,1,22,1100,23,0,1,11,1100,1,
54452,3,0,43,702,44,1,0,21,1952,1,
63049,2,1,50,549,51,0,1,25,549,1,
70479,3,0,56,479,57,0,1,28,479,1,
56605,3,0,45,355,46,1,0,22,1605,1,
94458,2,1,75,708,76,1,0,37,1958,1,
42281,3,0,33,1031,34,1,0,16,2281,1,
81030,2,1,64,1030,65,0,1,32,1030,1,
26394,3,0,21,144,22,1,0,10,1394,1,
8945,3,0,7,195,8,1,0,3,1445,1,
52420,3,0,41,1170,43,0,1,20,2420,0,
63835,3,0,51,85,51,0,1,25,1335,0,
95525,2,1,76,525,77,0,1,38,525,1,
24929,3,0,19,1179,21,0,1,9,2429,0,
56081,2,1,44,1081,45,0,1,22,1081,1,
7564,3,0,6,64,6,1,0,3,64,0,
46115,2,1,36,1115,38,1,0,18,1115,0,
65556,2,1,52,556,53,0,1,26,556,1,
7700,3,0,6,200,7,0,1,3,200,1,
32405,3,0,25,1155,27,0,1,12,2405,0,
31710,2,1,25,460,26,1,0,12,1710,1,
23608,2,1,18,1108,20,1,0,9,1108,0,
26135,2,1,20,1135,22,1,0,10,1135,0,
38749,3,0,30,1249,32,1,0,15,1249,0,
71083,2,1,56,1083,57,0,1,28,1083,1,
77591,3,0,62,91,62,1,0,31,91,0,
58159,2,1,46,659,47,0,1,23,659,1,
86916,2,1,69,666,70,1,0,34,1916,1,
26066,3,0,20,1066,21,0,1,10,1066,1,
36571,2,1,29,321,30,1,0,14,1571,1,
24764,3,0,19,1014,20,1,0,9,2264,1,
91829,2,1,73,579,74,1,0,36,1829,1,
67395,2,1,53,1145,55,0,1,26,2395,0,
90478,2,1,72,478,73,0,1,36,478,1,
24938,3,0,19,1188,21,0,1,9,2438,0,
63917,2,1,51,167,52,1,0,25,1417,1,
75345,2,1,60,345,61,0,1,30,345,1,
22308,2,1,17,1058,18,1,0,8,2308,1,
46980,2,1,37,730,38,1,0,18,1980,1,
59273,3,0,47,523,48,1,0,23,1773,1,
38479,3,0,30,979,31,0,1,15,979,1,
85610,2,1,68,610,69,0,1,34,610,1,
46980,3,0,37,730,38,1,0,18,1980,1,
47209,3,0,37,959,38,1,0,18,2209,1,
91993,2,1,73,743,74,1,0,36,1993,1,
20001,3,0,16,1,16,1,0,8,1,0,
19164,2,1,15,414,16,1,0,7,1664,1,
71062,2,1,56,1062,57,0,1,28,1062,1,
38623,3,0,30,1123,32,1,0,15,1123,0,
18464,2,1,14,964,15,0,1,7,964,1,
89832,2,1,71,1082,72,1,0,35,2332,1,
43925,2,1,35,175,36,1,0,17,1425,1,
46865,3,0,37,615,38,1,0,18,1865,1,
36290,3,0,29,40,29,0,1,14,1290,0,
51402,2,1,41,152,42,1,0,20,1402,1,
94368,3,0,75,618,76,1,0,37,1868,1,
61476,2,1,49,226,50,1,0,24,1476,1,
17374,3,0,13,1124,15,0,1,6,2374,0,
96953,2,1,77,703,78,1,0,38,1953,1,
64603,2,1,51,853,52,1,0,25,2103,1,
83119,3,0,66,619,67,0,1,33,619,1,
83892,3,0,67,142,68,1,0,33,1392,1,
69114,3,0,55,364,56,1,0,27,1614,1,
45602,3,0,36,602,37,0,1,18,602,1,
90549,2,1,72,549,73,0,1,36,549,1,
49161,3,0,39,411,40,1,0,19,1661,1,
55234,2,1,44,234,45,0,1,22,234,1,
93684,3,0,74,1184,76,1,0,37,1184,0,
98194,2,1,78,694,79,0,1,39,694,1,
65181,2,1,52,181,53,0,1,26,181,1,
14934,3,0,11,1184,13,0,1,5,2434,0,
48815,2,1,39,65,39,0,1,19,1315,0,
17299,3,0,13,1049,14,1,0,6,2299,1,
12104,3,0,9,854,10,1,0,4,2104,1,
73527,2,1,58,1027,59,0,1,29,1027,1,
51074,3,0,40,1074,41,0,1,20,1074,1,
85069,3,0,68,69,68,1,0,34,69,0,
69945,2,1,55,1195,57,0,1,27,2445,0,
7917,3,0,6,417,7,0,1,3,417,1,
73462,2,1,58,962,59,0,1,29,962,1,
88593,3,0,70,1093,71,0,1,35,1093,1,
71226,2,1,56,1226,58,1,0,28,1226,0,
81725,3,0,65,475,66,1,0,32,1725,1,
38399,3,0,30,899,31,0,1,15,899,1,
28422,2,1,22,922,23,0,1,11,922,1,
88726,3,0,70,1226,72,1,0,35,1226,0,
50691,2,1,40,691,41,0,1,20,691,1,
62499,2,1,49,1249,51,0,1,24,2499,0,
18964,2,1,15,214,16,1,0,7,1464,1,
72751,2,1,58,251,59,0,1,29,251,1,
49629,2,1,39,879,40,1,0,19,2129,1,
36277,3,0,29,27,29,0,1,14,1277,0,
13769,2,1,11,19,11,0,1,5,1269,0,
81434,3,0,65,184,66,1,0,32,1434,1,
24151,3,0,19,401,20,1,0,9,1651,1,
46119,3,0,36,1119,38,1,0,18,1119,0,
90613,3,0,72,613,73,0,1,36,613,1,
19385,2,1,15,635,16,1,0,7,1885,1,
38813,3,0,31,63,31,0,1,15,1313,0,
18809,3,0,15,59,15,0,1,7,1309,0,
10876,2,1,8,876,9,0,1,4,876,1,
2256,3,0,1,1006,2,1,0,0,2256,1,
48734,2,1,38,1234,40,1,0,19,1234,0,
22342,3,0,17,1092,18,1,0,8,2342,1,
47037,2,1,37,787,38,1,0,18,2037,1,
63661,2,1,50,1161,52,1,0,25,1161,0,
11005,2,1,8,1005,9,0,1,4,1005,1,
68115,2,1,54,615,55,0,1,27,615,1,
88904,2,1,71,154,72,1,0,35,1404,1,
61341,2,1,49,91,49,0,1,24,1341,0,
76539,3,0,61,289,62,1,0,30,1539,1,
93763,3,0,75,13,75,0,1,37,1263,0,
74940,2,1,59,1190,61,0,1,29,2440,0,
69066,3,0,55,316,56,1,0,27,1566,1,
43451,3,0,34,951,35,0,1,17,951,1,
63219,2,1,50,719,51,0,1,25,719,1,
40656,2,1,32,656,33,0,1,16,656,1,
1135,2,1,0,1135,2,1,0,0,1135,0,
13548,2,1,10,1048,11,0,1,5,1048,1,
91213,3,0,72,1213,74,1,0,36,1213,0,
43504,3,0,34,1004,35,0,1,17,1004,1,
57580,2,1,46,80,46,1,0,23,80,0,
12576,3,0,10,76,10,1,0,5,76,0,
97904,2,1,78,404,79,0,1,39,404,1,
98157,2,1,78,657,79,0,1,39,657,1,
44492,3,0,35,742,36,1,0,17,1992,1,
76676,2,1,61,426,62,1,0,30,1676,1,
59375,3,0,47,625,48,1,0,23,1875,1,
23985,3,0,19,235,20,1,0,9,1485,1,
29407,2,1,23,657,24,1,0,11,1907,1,
73585,2,1,58,1085,59,0,1,29,1085,1,
39597,3,0,31,847,32,1,0,15,2097,1,
91663,2,1,73,413,74,1,0,36,1663,1,
77861,3,0,62,361,63,0,1,31,361,1,
85939,2,1,68,939,69,0,1,34,939,1,
88083,2,1,70,583,71,0,1,35,583,1,
75518,2,1,60,518,61,0,1,30,518,1,
23382,2,1,18,882,19,0,1,9,882,1,
76565,3,0,61,315,62,1,0,30,1565,1,
13890,3,0,11,140,12,1,0,5,1390,1,
89972,2,1,71,1222,73,0,1,35,2472,0,
48911,2,1,39,161,40,1,0,19,1411,1,
31242,3,0,24,1242,26,1,0,12,1242,0,
35729,2,1,28,729,29,0,1,14,729,1,
24711,3,0,19,961,20,1,0,9,2211,1,
90092,3,0,72,92,72,1,0,36,92,0,
2499,2,1,1,1249,3,0,1,0,2499,0,
44723,3,0,35,973,36,1,0,17,2223,1,
49413,3,0,39,663,40,1,0,19,1913,1,
48922,2,1,39,172,40,1,0,19,1422,1,
49103,3,0,39,353,40,1,0,19,1603,1,
42681,3,0,34,181,35,0,1,17,181,1,
15036,3,0,12,36,12,1,0,6,36,0,
42922,2,1,34,422,35,0,1,17,422,1,
16537,2,1,13,287,14,1,0,6,1537,1,
66429,3,0,53,179,54,1,0,26,1429,1,
33220,2,1,26,720,27,0,1,13,720,1,
3762,2,1,3,12,3,0,1,1,1262,0,
14750,3,0,11,1000,12,1,0,5,2250,1,
31828,2,1,25,578,26,1,0,12,1828,1,
93061,2,1,74,561,75,0,1,37,561,1,
62596,2,1,50,96,50,1,0,25,96,0,
40532,2,1,32,532,33,0,1,16,532,1,
90740,2,1,72,740,73,0,1,36,740,1,
97368,3,0,77,1118,79,0,1,38,2368,0,
29739,3,0,23,989,24,1,0,11,2239,1,
56261,2,1,45,11,45,0,1,22,1261,0,
78958,3,0,63,208,64,1,0,31,1458,1,
63798,2,1,51,48,51,0,1,25,1298,0,
22898,3,0,18,398,19,0,1,9,398,1,
13568,2,1,10,1068,11,0,1,5,1068,1,
8611,2,1,6,1111,8,1,0,3,1111,0,
85145,3,0,68,145,69,0,1,34,145,1,
14233,3,0,11,483,12,1,0,5,1733,1,
40380,2,1,32,380,33,0,1,16,380,1,
88670,3,0,70,1170,72,1,0,35,1170,0,
40510,2,1,32,510,33,0,1,16,510,1,
53449,3,0,42,949,43,0,1,21,949,1,
13338,2,1,10,838,11,0,1,5,838,1,
70188,2,1,56,188,57,0,1,28,188,1,
18603,2,1,14,1103,16,1,0,7,1103,0,
64328,3,0,51,578,52,1,0,25,1828,1,
87737,2,1,70,237,71,0,1,35,237,1,
94825,2,1,75,1075,76,1,0,37,2325,1,
7031,2,1,5,781,6,1,0,2,2031,1,
33729,3,0,26,1229,28,1,0,13,1229,0,
74808,2,1,59,1058,60,1,0,29,2308,1,
29849,3,0,23,1099,24,1,0,11,2349,1,
18447,2,1,14,947,15,0,1,7,947,1,
25887,2,1,20,887,21,0,1,10,887,1,
21841,2,1,17,591,18,1,0,8,1841,1,
67781,2,1,54,281,55,0,1,27,281,1,
906,3,0,0,906,1,0,1,0,906,1,
36290,2,1,29,40,29,0,1,14,1290,0,
76103,2,1,60,1103,62,1,0,30,1103,0,
84378,3,0,67,628,68,1,0,33,1878,1,
37490,3,0,29,1240,31,0,1,14,2490,0,
92332,3,0,73,1082,74,1,0,36,2332,1,
2035,2,1,1,785,2,1,0,0,2035,1,
1303,2,1,1,53,1,0,1,0,1303,0,
34654,3,0,27,904,28,1,0,13,2154,1,
31812,3,0,25,562,26,1,0,12,1812,1,
82814,3,0,66,314,67,0,1,33,314,1,
87353,2,1,69,1103,71,0,1,34,2353,0,
41878,3,0,33,628,34,1,0,16,1878,1,
88475,2,1,70,975,71,0,1,35,975,1,
22677,3,0,18,177,19,0,1,9,177,1,
82708,2,1,66,208,67,0,1,33,208,1,
31560,3,0,25,310,26,1,0,12,1560,1,
39192,2,1,31,442,32,1,0,15,1692,1,
64084,3,0,51,334,52,1,0,25,1584,1,
72579,2,1,58,79,58,1,0,29,79,0,
93499,3,0,74,999,75,0,1,37,999,1,
8867,3,0,7,117,8,1,0,3,1367,1,
75657,3,0,60,657,61,0,1,30,657,1,
45413,2,1,36,413,37,0,1,18,413,1,
57577,2,1,46,77,46,1,0,23,77,0,
67488,2,1,53,1238,55,0,1,26,2488,0,
12300,3,0,9,1050,10,1,0,4,2300,1,
47073,3,0,37,823,38,1,0,18,2073,1,
13714,2,1,10,1214,12,1,0,5,1214,0,
37731,2,1,30,231,31,0,1,15,231,1,
18991,3,0,15,241,16,1,0,7,1491,1,
33258,2,1,26,758,27,0,1,13,758,1,
65674,3,0,52,674,53,0,1,26,674,1,
14048,3,0,11,298,12,1,0,5,1548,1,
68814,2,1,55,64,55,0,1,27,1314,0,
1509,3,0,1,259,2,1,0,0,1509,1,
75888,2,1,60,888,61,0,1,30,888,1,
22051,2,1,17,801,18,1,0,8,2051,1,
90587,2,1,72,587,73,0,1,36,587,1,
71778,3,0,57,528,58,1,0,28,1778,1,
40860,2,1,32,860,33,0,1,16,860,1,
38524,3,0,30,1024,31,0,1,15,1024,1,
78327,2,1,62,827,63,0,1,31,827,1,
70728,2,1,56,728,57,0,1,28,728,1,
2839,3,0,2,339,3,0,1,1,339,1,
21240,2,1,16,1240,18,1,0,8,1240,0,
89901,2,1,71,1151,73,0,1,35,2401,0,
37001,3,0,29,751,30,1,0,14,2001,1,
82887,3,0,66,387,67,0,1,33,387,1,
54127,2,1,43,377,44,1,0,21,1627,1,
30913,2,1,24,913,25,0,1,12,913,1,
28391,2,1,22,891,23,0,1,11,891,1,
53465,3,0,42,965,43,0,1,21,965,1,
31610,3,0,25,360,26,1,0,12,1610,1,
17319,3,0,13,1069,14,1,0,6,2319,1,
88425,2,1,70,925,71,0,1,35,925,1,
59427,3,0,47,677,48,1,0,23,1927,1,
33585,3,0,26,1085,27,0,1,13,1085,1,
68310,3,0,54,810,55,0,1,27,810,1,
84586,2,1,67,836,68,1,0,33,2086,1,
14154,3,0,11,404,12,1,0,5,1654,1,
28538,2,1,22,1038,23,0,1,11,1038,1,
34617,3,0,27,867,28,1,0,13,2117,1,
17345,3,0,13,1095,14,1,0,6,2345,1,
33045,2,1,26,545,27,0,1,13,545,1,
73942,3,0,59,192,60,1,0,29,1442,1,
7591,3,0,6,91,6,1,0,3,91,0,
83906,3,0,67,156,68,1,0,33,1406,1,
16432,3,0,13,182,14,1,0,6,1432,1,
58804,2,1,47,54,47,0,1,23,1304,0,
73956,3,0,59,206,60,1,0,29,1456,1,
78453,2,1,62,953,63,0,1,31,953,1,
2290,2,1,1,1040,2,1,0,0,2290,1,
34226,2,1,27,476,28,1,0,13,1726,1,
471,3,0,0,471,1,0,1,0,471,1,
77676,3,0,62,176,63,0,1,31,176,1,
63559,2,1,50,1059,51,0,1,25,1059,1,
56173,3,0,44,1173,46,1,0,22,1173,0,
80320,3,0,64,320,65,0,1,32,320,1,
31155,3,0,24,1155,26,1,0,12,1155,0,
78925,3,0,63,175,64,1,0,31,1425,1,
27336,3,0,21,1086,22,1,0,10,2336,1,
5422,3,0,4,422,5,0,1,2,422,1,
90621,2,1,72,621,73,0,1,36,621,1,
4274,3,0,3,524,4,1,0,1,1774,1,
38167,2,1,30,667,31,0,1,15,667,1,
54055,2,1,43,305,44,1,0,21,1555,1,
51405,2,1,41,155,42,1,0,20,1405,1,
60072,2,1,48,72,48,1,0,24,72,0,
87325,2,1,69,1075,70,1,0,34,2325,1,
44051,2,1,35,301,36,1,0,17,1551,1,
97063,2,1,77,813,78,1,0,38,2063,1,
33170,2,1,26,670,27,0,1,13,670,1,
83692,3,0,66,1192,68,1,0,33,1192,0,
68547,2,1,54,1047,55,0,1,27,1047,1,
48038,2,1,38,538,39,0,1,19,538,1,
96073,3,0,76,1073,77,0,1,38,1073,1,
4397,3,0,3,647,4,1,0,1,1897,1,
37963,2,1,30,463,31,0,1,15,463,1,
64783,2,1,51,1033,52,1,0,25,2283,1,
75843,2,1,60,843,61,0,1,30,843,1,
11431,3,0,9,181,10,1,0,4,1431,1,
94654,3,0,75,904,76,1,0,37,2154,1,
74015,3,0,59,265,60,1,0,29,1515,1,
24745,3,0,19,995,20,1,0,9,2245,1,
38964,3,0,31,214,32,1,0,15,1464,1,
56728,3,0,45,478,46,1,0,22,1728,1,
19781,2,1,15,1031,16,1,0,7,2281,1,
9817,3,0,7,1067,8,1,0,3,2317,1,
38349,2,1,30,849,31,0,1,15,849,1,
59192,3,0,47,442,48,1,0,23,1692,1,
90566,3,0,72,566,73,0,1,36,566,1,
59390,3,0,47,640,48,1,0,23,1890,1,
65122,2,1,52,122,53,0,1,26,122,1,
95084,2,1,76,84,76,1,0,38,84,0,
50206,2,1,40,206,41,0,1,20,206,1,
